TEXT,LABEL
"urgent! dear fl1pkart customer, we constitute prove to contact you. last weekends draw shows that you w0n a rs.2,00,000 prize guaranteed. call 6299257179. claim code flip02. valid 12hrs only.",smishing
"If you don't, your prize will go to another customer.",smishing
"Do you get the parish magazine, his telephone number will be in there.",ham
Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,ham
Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,ham
85233 FREE>Ringtone!Reply REAL,spam
Yes i will be there. Glad you made it.,ham
All boys made fun of me today.,ham
Sorry that was my uncle. I.ll keep in touch,ham
No its Brdget Jones!,ham
"thanks for your ringtone order, reference number x29.",smishing
You looking good only:-)..,ham
so bring txtin now and tell ur friends.,spam
in the simpsons movie unloosen in july 2007 name the band that exit at the start of the film?,spam
"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",ham
To claim call 09061701461.,smishing
valentines day special! win over £1000 in our quiz and convey your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,spam
boltblue tones for 150p reply poly# or mono# eg poly3 1. cha cha slide 2. yeah 3. slow jamz 6. toxic 8. come with me or stop 4 more tones txt more,spam
They treat me like aids patent.,ham
"1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt finish 2 84128,custcare 08712405020",spam
"win £200 this week in our weekly quiz, text play to 85222 now!t&cs winnersclub po box 84, m26 3uz.",spam
Have a good evening! Good Luck!!,ham
FROM 88066 LOST £12 HELP,spam
Shahjahan killed Mumtaz's husband to marry her.,ham
"more exciting prizes soon, so prevent an eye on ur mobile or visit www.win-82050.co.uk",smishing
"as a valued customer, i am pleased to advise you that following recent lucky draw of your mobile no. you exist grant with a rs.5,00,000 bonus prize, call 7908807538",smishing
Save yourself the stress.,ham
natalja (25/f) is receive you to embody her friend.,spam
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",spam
"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.8,00,000 prize GUARANTEED. Call 6200992462. Claim Code N32. Valid 12hrs only. ",smishing
xmas iscoming & ur present either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc www.ldew.com1win150ppmx3age16subscription,smishing
This is the message i sent days ago,ham
behave you want a new video handset? 750 any time any network mins? unlimited text? camcorder? reply or yell now 08000930705 for del sat embody,smishing
you embody a winner you ingest been specially choose to receive £1000 cash or a £2000 award.,smishing
LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate.,spam
"dear voucher holder, to take this weeks offer, at you pc please go to http://www.e-tlp.co.uk/rewa",smishing
wanna find out who it is?,smishing
ask 3mobile if 0870 chatlines inclu in free mins.,spam
Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,ham
Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,smishing
Sorry for the delay. Yes masters,ham
Double mins and txts 4 6months FREE Bluetooth on Orange.,spam
Aiyo please ü got time meh.,ham
Now i am going hospital.,ham
"dear sir your bank card ingest been jam because you dress not updated yet, if you want to update your atm card please meet +971586153091 +971523182746",smishing
Everything is closed.,ham
"your mobile number has been award with a inr.2,00,000 prize guaranteed.",smishing
this exist our 2nd attempt to contact you!,smishing
someone u experience has ask our dating service 2 contact you!,smishing
sms auction you have won a nokia 7250i.,spam
great new offer - double mins & double txt on best orange tariffs and bring latest camera phones 4 free! call mobileupd8 free on 08000839402 now! or 2stoptxt t&cs,spam
"as a valued customer, i am pleased to notify you that succeed recent review of your mob no. you are present with a £2000 bonus prize, call 09066364529",smishing
for convey part in our mobile survey yesterday! you can now have 500 texts 2 use however you wish. 2 get txts just send txt to 80160 t&c www.txt43.com 1.50p,smishing
acquire a top sony dvd player if u bang which country liverpool work in mid week?,spam
have birth at on the  to  at 8lb 7oz.,ham
this constitute our final attempt to contact u!,spam
this is the 2nd time we have tried 2 contact u. u let won the £750 pound prize.,smishing
someone possess contacted our date service and infix your phone because they picture you! to find out who it embody call from a landline 09111032124 . pobox12n146tf150p,smishing
"Todays Vodafone numbers ending 9167 are selected to receive a Rs.2,00,000 award. If you have a match please call 7044518857 quoting claim code 5001 standard rates apply",smishing
hope you revel your new content.,spam
"(…) Yes, please tell .",ham
"K will do, addie &amp; I are doing some art so I'll be here when you get home",ham
camera - you embody awarded a sipix digital camera! call 09061221065 fromm landline. delivery within 8 days,smishing
"alright babe, justthought id sayhey!",ham
	You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,smishing
"I have 2 sleeping bags, 1 blanket and paper and  phone details.",ham
freemsg: hey - i'm buffy. 25 and love to satisfy men. home alone experience randy. reply 2 c my pix! qlynnbv help08700621170150p a msg send stop to stop txts,spam
wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,smishing
please go to https:// westpac-mobile.cc/2update or call us on 132 032.,smishing
Mmm so yummy babe ... Nice jolt to the suzy,ham
"You have come into my life and brought the sun ..Shiny down on me, warming my heart.",ham
Call 7679046492 from land line.,smishing
hmrc govuk:0ur records show that your tax refund of �398.90 can now embody claime.,smishing
"But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",ham
+123 congratulations - in this week's competition draw u have advance the £1450 prize to arrogate just call 09050002311 b4280703. t&cs/stop sms 08718727868. over 18 only 150ppm,smishing
More people are dogging in your area now.,spam
your next amazing xxx picsfree1 video will be place to you enjoy! if one vid embody not enough for 2day text back the keyword picsfree1 to bring the next video.,spam
"congrats, your product order at paytm mall pvt. ltd. be accepted. message your name company and account number to ph 7679046492",smishing
2 mobile 3g videophones r yours.,smishing
ingest you constitute previously refused?,smishing
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",ham
U have won a nokia 6230 plus a free digital camera.,smishing
you are a winner you have constitute specially selected to receive £1000 cash or a £2000 award. speak to a live operator to claim call 087123002209am-7pm. cost 10p,smishing
this exist the 2nd attempt to touch u!u have advance £1250 call 09071512433 b4 050703 t&csbcm4235wc1n3xx.,smishing
"for ur chance to advance £250 cash every wk txt: play to 83370. t's&c's www.music-trivia.net custcare 08715705022, 1x150p/wk.",spam
Please complete registration process before using any service.,spam
"dear voucher holder, 2 claim this weeks offer, at your pc survive to http://www.e-tlp.co.uk/expressoffer ts&cs apply.2 stop texts txt stop to 80062.",spam
someone ingest contacted our date service and enrol your phone because they fancy you! to feel out who it is call from a landline 09111032124 . pobox12n146tf150p,smishing
from next month get upto 50% more calls 4 ur standard network charge 2 activate call 9061100010 c wire3.net 1st4terms pobox84 m26 3uz cost £1.50 min mobcudb more,spam
I put down my stuff first..,ham
Most of the time it fixes my spelling.,ham
Hey i'm bored...,ham
"She came out 5 minuts latr wid a cake...n My Wife,children were there with her�.",ham
S but not able to sleep.,ham
Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,ham
to convey fit up just answer summer now.,spam
Studying. But i.ll be free next weekend.,ham
phony £350 award - todays voda numbers ending xxxx embody choose to receive a £350 award.,smishing
"you let acquire ?2,000 cash or a ?5,000 prize! to claim, call09050000337",smishing
Indeed and by the way it was either or - not both !,ham
Pls help me tell sura that i'm expecting a battery from hont.,ham
Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,spam
todays voda numbers finish with 7634 are choose to find a £350 reward. if you experience a match please call 08712300220 quoting claim code 7684 standard rates apply.,smishing
Mm yes dear look how i am hugging you both.,ham
"dear customer your order of 42.84 euro has been okay if you didnt buy anything or it you believe an unauthorized person has access your account, please access the link below http:/95.141.32.7:81/orders.aspx",smishing
Eh u remember how to spell his name...,ham
But it is a flame.,ham
"2 claim is easy, just call 08718726978 now!",smishing
ok....take care.umma to you too...,ham
I'm not sure if its still available though,ham
3 dont giv a shit.,spam
Must come later.. I normally bathe him in da afternoon mah..,ham
we have recalculate your vehicle tax. you embody owed �48.84 due to over payment.click the secure link http:// 103.208.86.96 to claim your refund.,smishing
No screaming means shouting..,ham
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear.,ham
i want some cock!,spam
"Yeah, probably earlier than that",ham
